color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,adj_gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,adj_budg,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,colordum
Color,Jill Sprecher,79,104,11,194,Rob McElhenney,11000,3287435,4455151.96,Drama,Matthew McConaughey,Thirteen Conversations About One Thing ,8603,12250,Amy Irving,2,attorney|happiness|house cleaner|physics|professor,http://www.imdb.com/title/tt0268690/?ref_=fn_tt_tt_1,115,English,USA,R,4500000,6098427.442,2001,813,7.1,1.85,430,1
Color,Darren Stein,49,87,18,844,Judy Greer,3000,3071947,4425502.903,Comedy|Crime|Thriller,Julie Benz,Jawbreaker ,18711,9555,Jeff Conaway,3,best friend|bitch|friend|popular girl|prom,http://www.imdb.com/title/tt0155776/?ref_=fn_tt_tt_1,183,English,USA,R,3500000,5042163.866,1999,2000,5.4,1.85,0,1
Color,Julian Schnabel,42,108,232,353,Michael Wincott,10000,2961991,4530902.32,Biography|Drama,Gary Oldman,Basquiat ,15885,11459,Courtney Love,4,andy warhol|art|artist|friendship|street artist,http://www.imdb.com/title/tt0115632/?ref_=fn_tt_tt_1,78,English,USA,R,3300000,5047948.375,1996,721,6.9,1.85,0,1
Color,Todd Solondz,148,134,377,812,Jon Lovitz,22000,3000000,4417306.748,Comedy|Drama,Philip Seymour Hoffman,Happiness ,55329,36859,Dylan Baker,9,ensemble cast|episodic structure|satire|social satire|suburb,http://www.imdb.com/title/tt0147612/?ref_=fn_tt_tt_1,499,English,USA,,3000000,4417306.748,1998,11000,7.8,1.85,0,1
Color,George Gallo,23,89,269,24,Joe Howard,489,2223990,2900941.13,Comedy|Documentary,Eddie Griffin,DysFunktional Family ,761,539,Robert Noble,1,african american|family relationships|stand up comedian|stand up comedy,http://www.imdb.com/title/tt0337996/?ref_=fn_tt_tt_1,14,English,USA,R,3000000,3913157.609,2003,26,6.6,1.85,26,1
Color,Leslye Headland,156,87,21,416,Adam Scott,4000,418268,437238.1154,Comedy|Romance,Kirsten Dunst,Bachelorette ,37156,8353,Andrew Rannells,3,bachelorette party|drug use|high school|overdose|wedding dress,http://www.imdb.com/title/tt1920849/?ref_=fn_tt_tt_1,129,English,USA,R,3000000,3136061.918,2012,3000,5.3,2.35,0,1
Color,Tim Heidecker,82,93,78,197,William Atherton,536,200803,209910.2138,Comedy,Michael Gross,Tim and Eric's Billion Dollar Movie ,7988,1467,Bob Ross,3,film in film|man with glasses|reference to steven spielberg|self referential|shopping mall,http://www.imdb.com/title/tt1855401/?ref_=fn_tt_tt_1,71,English,USA,R,3000000,3136061.918,2012,317,5.3,1.78,0,1
Color,Rupert Wyatt,175,111,81,81,Cjon Saulsberry,3000,33631221,34095906.24,Crime|Drama|Thriller,George Kennedy,The Gambler ,48562,3784,Griffin Cleveland,1,dog|gambler|gambling|gangster|professor,http://www.imdb.com/title/tt2039393/?ref_=fn_tt_tt_1,145,English,USA,R,25000000,25345426.97,2014,571,6,2.35,0,1
Color,Kate Connor,8,100,27,847,Eric Stoltz,1000,73678,78613.47186,Drama|History|War,Johnny Pacar,Fort McCoy ,266,4374,Brendan Fehr,1,,http://www.imdb.com/title/tt1282046/?ref_=fn_tt_tt_1,8,English,USA,R,3000000,3200961.149,2011,902,5.9,,348,1
Color,Jason Alexander,20,97,700,56,Patti LuPone,599,39852,57411.51839,Comedy|Drama,Gretchen Mol,Just Looking ,1238,1030,Peter Onorati,1,1955 chevrolet|nurse|peeping tom|reference to brooklyn dodgers|spying,http://www.imdb.com/title/tt0162236/?ref_=fn_tt_tt_1,25,English,USA,R,3000000,4321854.742,1999,325,6.7,1.85,117,1
Color,Francesca Gregorini,21,96,15,357,Amy Sedaris,433,5005,5599.197504,Drama,Tom Everett Scott,Tanner Hall ,2280,1929,Chris Kattan,2,boarding school|coming of age|female friendship|lesbian|new england,http://www.imdb.com/title/tt1151410/?ref_=fn_tt_tt_1,14,English,USA,R,3000000,3356162.34,2009,396,5.9,,448,1
Color,Susan Seidelman,35,105,39,183,Michael Nouri,267,3123749,3838820.411,Comedy|Romance,Dyan Cannon,Boynton Beach Club ,746,1231,Brenda Vaccaro,8,title spoken by character,http://www.imdb.com/title/tt0439478/?ref_=fn_tt_tt_1,27,English,USA,R,1500000,1843371.736,2005,225,6.5,1.85,88,1
Color,Craig Brewer,159,116,153,165,Paula Jai Parker,275,22201636,27283912.19,Crime|Drama|Music,Isaac Hayes,Hustle & Flow ,33567,727,Elise Neal,1,baby|friend|hip hop|pimp|stripper,http://www.imdb.com/title/tt0410097/?ref_=fn_tt_tt_1,206,English,USA,R,8000000,9831315.924,2005,247,7.4,1.85,0,1
Black and White,Victor Fleming,213,102,149,357,Terry,695,22202612,383365633,Adventure|Family|Fantasy|Musical,Margaret Hamilton,The Wizard of Oz ,291875,2509,Billie Burke,3,evil witch|tornado|witch|wizard|wizard of oz,http://www.imdb.com/title/tt0032138/?ref_=fn_tt_tt_1,533,English,USA,Passed,2800000,48346733.81,1939,421,8.1,1.37,14000,
Color,Victor Nunez,61,113,9,42,Patricia Richardson,402,9054736,13540187.06,Drama,Peter Fonda,Ulee's Gold ,5744,787,Vanessa Zima,1,beekeeper|bound and gagged|dysfunctional family|man with glasses|tied to a chair,http://www.imdb.com/title/tt0120402/?ref_=fn_tt_tt_1,57,English,USA,R,2700000,4037500.935,1997,222,7.1,1.66,381,1
Color,Frank Sebastiano,20,86,3,327,Laurie Metcalf,833,475000,565492.6835,Comedy|Sport,Joe Lo Truglio,Beer League ,6930,2753,Seymour Cassel,2,baseball|baseball movie|beer|slacker|softball,http://www.imdb.com/title/tt0453453/?ref_=fn_tt_tt_1,53,English,USA,R,2800000,3333430.556,2006,549,6,,323,1
Color,Michael Tiddes,129,86,89,555,Alanna Ubach,713,40041683,41253468.29,Comedy|Fantasy,Essence Atkins,A Haunted House ,34620,3421,J.B. Smoove,6,hamburger|parody|priest|psychic|woman in a bikini,http://www.imdb.com/title/tt2243537/?ref_=fn_tt_tt_1,107,English,USA,R,2500000,2575657.739,2013,584,5.1,1.85,0,1
Color,Tom Hanks,75,149,15000,982,Charlize Theron,15000,25809813,39480788.97,Comedy|Drama|Music,Tom Hanks,That Thing You Do! ,50311,28713,Ethan Embry,6,band|drummer|jazz|pennsylvania|song,http://www.imdb.com/title/tt0117887/?ref_=fn_tt_tt_1,212,English,USA,PG,26000000,39771714.47,1996,9000,6.9,1.37,0,1
Color,Gus Van Sant,63,104,835,535,Udo Kier,18000,6401336,11280216.22,Drama,Keanu Reeves,My Own Private Idaho ,36996,19923,Flea,2,friend|hustler|italy|narcolepsy|traveling,http://www.imdb.com/title/tt0102494/?ref_=fn_tt_tt_1,153,English,USA,R,2500000,4405414.831,1991,595,7.1,1.78,0,1
Color,Alison Maclean,74,107,7,442,Samantha Morton,745,1282084,1846993.605,Drama,Billy Crudup,Jesus' Son ,6221,2125,Mark Webber,1,hospital|love|mennonite|shower|song,http://www.imdb.com/title/tt0186253/?ref_=fn_tt_tt_1,87,English,USA,R,2500000,3601545.618,1999,631,7,2.35,500,1
Color,Jake Schreier,252,89,14,215,Joshua Ormond,902,3325638,3476468.895,Comedy|Crime|Drama|Sci-Fi,Frank Langella,Robot & Frank ,52509,1980,Ana Gasteyer,3,burglary|dementia|near future|robot|thief,http://www.imdb.com/title/tt1990314/?ref_=fn_tt_tt_1,84,English,USA,PG-13,2500000,2613384.932,2012,291,7.1,2.35,13000,1
Color,James Ponsoldt,220,95,53,478,Jennifer Jason Leigh,8000,6851969,7059330.794,Comedy|Drama|Romance,Shailene Woodley,The Spectacular Now ,105591,10040,Dayo Okeniyi,1,crying man|high school|high school senior|men's clothing store|party,http://www.imdb.com/title/tt1714206/?ref_=fn_tt_tt_1,178,English,USA,R,2500000,2575657.739,2013,1000,7.1,2.35,10000,1
Color,Larry Charles,197,101,119,0,Tal Bachman,334,12995673,14486804.59,Comedy|Documentary|War,Bill Maher,Religulous ,52286,338,Steve Burg,1,catholic|christian|jew|muslim|religion,http://www.imdb.com/title/tt0815241/?ref_=fn_tt_tt_1,345,English,USA,R,2500000,2786851.553,2008,4,7.7,1.78,24000,1
Color,Tim Boxell,3,100,10,107,Diana Scarwid,655,118666,141273.168,Drama,Bruce McGill,Valley of the Heart's Delight ,91,1064,Tom Bower,7,,http://www.imdb.com/title/tt0472200/?ref_=fn_tt_tt_1,3,English,USA,,2500000,2976277.282,2006,157,6.6,1.85,144,1
Color,Jon Gunn,11,120,16,835,Delroy Lindo,2000,12985267,13149077.82,Drama,Alexa PenaVega,Do You Believe? ,4977,6752,Madison Pettis,5,belief|faith|pastor|question in title|three word title,http://www.imdb.com/title/tt4056738/?ref_=fn_tt_tt_1,63,English,USA,PG-13,2300000,2329014.796,2015,848,5.9,,13000,1
Black and White,William Wyler,97,172,355,188,Teresa Wright,749,23650000,291085412.8,Drama|Romance|War,Myrna Loy,The Best Years of Our Lives ,40359,1941,Dana Andrews,5,love|pity|readjusting to civilian life|veteran|world war two veteran,http://www.imdb.com/title/tt0036868/?ref_=fn_tt_tt_1,235,English,USA,Not Rated,2100000,25846907.69,1946,208,8.1,1.37,0,
Color,Michael Herz,49,96,6,14,Jessica Dublin,40,792966,1534817.667,Action|Comedy|Horror|Sci-Fi,Phoebe Legere,The Toxic Avenger Part II ,4663,99,Lisa Gaye,2,bare breasts|japan|tokyo japan|toxic avenger|troma,http://www.imdb.com/title/tt0098503/?ref_=fn_tt_tt_1,40,English,USA,R,2300000,4451742.742,1989,30,5.1,1.33,321,1
Color,Alex Kendrick,34,129,589,341,Alex Kendrick,690,34522221,36834762.74,Drama,Ben Davies,Courageous ,15401,2300,T.C. Stallings,7,faith|fatherhood|integrity|police|responsibility,http://www.imdb.com/title/tt1630036/?ref_=fn_tt_tt_1,175,English,USA,PG-13,2000000,2133974.1,2011,589,7,2.35,10000,1
Color,Catherine Hardwicke,126,100,308,374,Sarah Clarke,1000,4599680,5999757.597,Drama,Holly Hunter,Thirteen ,68222,2186,Kip Pardue,2,13 year olds|adolescence|friend|peer pressure|teacher,http://www.imdb.com/title/tt0328538/?ref_=fn_tt_tt_1,545,English,USA,R,1500000,1956578.804,2003,482,6.8,1.85,0,1
Color,Debra Granik,365,100,81,179,Shelley Waggener,34000,6531491,7188995.306,Drama,Jennifer Lawrence,Winter's Bone ,111658,34446,Lauren Sweetser,2,bail|crystal meth|family relationships|female protagonist|search for father,http://www.imdb.com/title/tt1399683/?ref_=fn_tt_tt_1,297,English,USA,R,2000000,2201333.602,2010,248,7.2,1.85,20000,1
Color,David Ayer,118,116,453,2000,Christian Bale,24000,3335839,4099460.885,Action|Crime|Drama|Thriller,J.K. Simmons,Harsh Times ,54657,50313,Noel Gugliemi,2,blood splatter|friend|lapd|mexican|violence,http://www.imdb.com/title/tt0433387/?ref_=fn_tt_tt_1,222,English,USA,R,2000000,2457828.981,2005,23000,7,1.85,0,1
Color,Jerry Jameson,39,97,5,349,Leonor Varela,1000,2557668,2589933.311,Crime|Drama|Thriller,David Oyelowo,Captive ,3911,2739,Sydelle Noel,1,auto theft|based on true story|drug addict|kidnapping|violence,http://www.imdb.com/title/tt3268668/?ref_=fn_tt_tt_1,22,English,USA,PG-13,2000000,2025230.258,2015,426,5.3,1.85,0,1
Color,John Cameron Mitchell,160,101,263,37,Peter Stickles,71,1984378,2362423.664,Comedy|Drama|Romance,Sook-Yin Lee,Shortbus ,27346,226,Raphael Barker,3,controversy|ejaculation|male frontal nudity|oral sex|unsimulated sex,http://www.imdb.com/title/tt0367027/?ref_=fn_tt_tt_1,206,English,USA,Unrated,2000000,2381021.825,2006,51,6.5,1.78,0,1
Color,Marielle Heller,168,102,22,80,David Fine,10000,1477002,1495634.571,Drama|Romance,Alexander Skarsgård,The Diary of a Teenage Girl ,16645,11184,Austin Lyon,3,1970s|mother's boyfriend|overalls|phone booth|sexual promiscuity,http://www.imdb.com/title/tt3172532/?ref_=fn_tt_tt_1,72,English,USA,R,2000000,2025230.258,2015,1000,6.9,2.35,0,1
Color,Lance Mungia,51,91,4,0,Stephane Gauger,33,124494,183309.3954,Action|Adventure|Comedy|Drama|Music|Sci-Fi,Jeffrey Falcon,Six-String Samurai ,5613,36,Kim De Angelo,1,boy|guitar|orphan|rock 'n' roll|sword,http://www.imdb.com/title/tt0118736/?ref_=fn_tt_tt_1,102,English,USA,PG-13,2000000,2944871.166,1998,3,6.7,1.85,0,1
Color,Noah Buschel,66,95,8,399,Amy Ryan,529,17580,19667.11131,Drama,Merritt Wever,The Missing Person ,1268,2749,Paul Adelstein,3,cellphone|detective|missing person|private detective|train,http://www.imdb.com/title/tt1105512/?ref_=fn_tt_tt_1,23,English,USA,,1500000,1678081.17,2009,423,6.2,1.85,195,1
Color,Laurie Collyer,78,96,38,85,Kate Burton,363,198407,236205.6987,Drama,Brad William Henke,Sherrybaby ,10282,774,Michelle Hurst,1,ex convict|halfway house|nipples visible through clothing|orgasm|parole officer,http://www.imdb.com/title/tt0423169/?ref_=fn_tt_tt_1,78,English,USA,R,2000000,2381021.825,2006,223,6.6,1.85,474,1
Color,Bruce McCulloch,52,85,54,455,Megan Mullally,985,13973532,18642276.24,Comedy|Crime,Martin Starr,Stealing Harvard ,11211,3065,Chris Penn,1,black humor|crying during sex|harvard|humor|man with glasses,http://www.imdb.com/title/tt0265808/?ref_=fn_tt_tt_1,92,English,USA,PG-13,25000000,33352834.91,2002,637,5.1,1.85,215,1
Black and White,Paul Bunnell,94,106,5,356,Kevin McCarthy,416,2436,2546.482277,Comedy|Fantasy|Musical|Sci-Fi,Kate Maberly,The Ghastly Love of Johnny X ,344,1611,Paul Williams,2,1950s|independent film|outlaw|trial,http://www.imdb.com/title/tt1754633/?ref_=fn_tt_tt_1,19,English,USA,Not Rated,2000000,2090707.945,2012,403,5.7,2.35,655,
Black and White,Tim Hunter,45,99,28,223,Daniel Roebuck,18000,4600000,10073286.5,Crime|Drama,Keanu Reeves,River's Edge ,11763,19649,Ione Skye,2,death|friend|high school|murder|police,http://www.imdb.com/title/tt0091860/?ref_=fn_tt_tt_1,111,English,USA,R,1900000,4160705.292,1986,1000,7.1,1.85,0,
Color,Kimberly Peirce,359,100,108,534,Judy Greer,17000,35266619,36333896.07,Drama|Fantasy|Horror,Chloë Grace Moretz,Carrie ,108248,20051,Portia Doubleday,1,outcast|prom|self injury|telekinesis|tragic event,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1,371,English,USA,R,30000000,30907892.87,2013,2000,5.9,2.35,39000,1
Color,Jamal Hill,10,89,47,585,Adam Ratcliffe,628,444044,449645.6723,Drama,Logan Browning,Brotherly Love ,744,4249,Faizon Love,6,basketball|burglary|police|robbery|teenage girl,http://www.imdb.com/title/tt3262990/?ref_=fn_tt_tt_1,19,English,USA,R,1900000,1923968.745,2015,606,7.2,1.85,1000,1
Color,Maggie Greenwald,39,109,9,280,David Patrick Kelly,767,3050934,4252296.844,Drama|Music,Aidan Quinn,Songcatcher ,2794,2187,Jane Adams,1,doctor|mountain|musician|song|university,http://www.imdb.com/title/tt0210299/?ref_=fn_tt_tt_1,78,English,USA,PG-13,1800000,2508783.972,2000,380,7.3,1.85,0,1
Color,Morgan Spurlock,130,90,293,808,J.J. Abrams,16000,638476,681245.6236,Comedy|Documentary,Quentin Tarantino,The Greatest Movie Ever Sold ,13223,32405,Donald Trump,1,advertising|movie in title|product placement,http://www.imdb.com/title/tt1743720/?ref_=fn_tt_tt_1,45,English,USA,PG-13,1500000,1600480.575,2011,14000,6.6,,0,1
Color,Lucky McKee,114,93,75,446,Will Estes,701,145540,194166.8637,Drama|Horror,James Duval,May ,26773,2489,Nora Zehetner,1,case|doll|dry humor|friend|love,http://www.imdb.com/title/tt0303361/?ref_=fn_tt_tt_1,277,English,USA,R,500000,667056.6982,2002,461,6.7,1.85,0,1
Color,Todd Field,179,138,143,783,Sissy Spacek,1000,35918429,48676874.02,Crime|Drama,Tom Wilkinson,In the Bedroom ,32415,3970,Karen Allen,1,doctor|maine|only son|school choir|summer,http://www.imdb.com/title/tt0247425/?ref_=fn_tt_tt_1,510,English,USA,R,1700000,2303850.367,2001,874,7.5,2.35,951,1
Color,Mark Illsley,77,98,3,327,Illeana Douglas,349,1943649,2800056.216,Comedy|Crime|Romance,Ally Walker,"Happy, Texas ",8697,2095,Jeremy Northam,3,banker|beauty pageant|escaped convict|gay|pageant,http://www.imdb.com/title/tt0162360/?ref_=fn_tt_tt_1,122,English,USA,PG-13,1700000,2449051.02,1999,347,6.3,1.85,374,1
Color,Adam Goldberg,22,111,1000,127,Marisa Coughlan,2000,2580,3365.315543,Drama|Mystery,Judy Greer,I Love Your Work ,1618,2564,Nicky Katt,2,film student|marriage|mental breakdown|movie star|obsession,http://www.imdb.com/title/tt0322700/?ref_=fn_tt_tt_1,40,English,USA,R,1650000,2152236.685,2003,163,5.4,2.35,63,1
Color,Adrienne Shelly,173,108,191,336,Cheryl Hines,597,19067631,22076048.79,Comedy|Drama|Romance,Lew Temple,Waitress ,37714,1981,Eddie Jemison,1,domestic violence|pregnancy|unhappy marriage|unwanted pregnancy|waitress,http://www.imdb.com/title/tt0473308/?ref_=fn_tt_tt_1,204,English,USA,PG-13,2000000,2315552.34,2007,541,7.1,1.85,0,1
Color,Newt Arnold,61,92,15,49,Donald Gibb,633,11806119,23952250.24,Action|Biography|Drama|Sport,Bolo Yeung,Bloodsport ,57578,1168,Ken Siu,1,hand to hand combat|hong kong|kumite|martial arts|tournament,http://www.imdb.com/title/tt0092675/?ref_=fn_tt_tt_1,210,English,USA,R,1100000,2231679.628,1988,403,6.8,1.85,0,1
Color,Larry Clark,71,91,184,82,Leo Fitzpatrick,3000,7417210,11680986.35,Drama,Rosario Dawson,Kids ,59041,3310,Justin Pierce,1,coming of age|marijuana|rape|virgin|weed,http://www.imdb.com/title/tt0113540/?ref_=fn_tt_tt_1,408,English,USA,,1500000,2362273.622,1995,202,7,1.85,0,1
Color,Vincent Gallo,106,110,787,642,Vincent Gallo,1000,2365931,3483680.991,Comedy|Crime|Drama|Romance,Anjelica Huston,Buffalo '66 ,36657,4762,Jan-Michael Vincent,2,shower|stripper|tap dancing|underwear|undressing,http://www.imdb.com/title/tt0118789/?ref_=fn_tt_tt_1,318,English,USA,R,1500000,2208653.374,1998,787,7.5,1.85,0,1
Color,Rebecca Miller,75,112,58,42,Susanna Thompson,552,712294,875348.4181,Drama,Beau Bridges,The Ballad of Jack and Rose ,9408,859,Ryan McDonald,1,commune|defecation|environmentalism|fellatio|island,http://www.imdb.com/title/tt0357110/?ref_=fn_tt_tt_1,68,English,USA,R,1500000,1843371.736,2005,265,6.7,1.66,608,1
Color,Maggie Carey,97,104,38,690,Alia Shawkat,801,3447339,3551666.15,Comedy|Romance,Donald Glover,The To Do List ,29517,2667,Scott Porter,7,feces in a swimming pool|female vomiting|high school|lifeguard|male objectification,http://www.imdb.com/title/tt1758795/?ref_=fn_tt_tt_1,79,English,USA,R,1500000,1545394.644,2013,727,5.8,1.78,0,1
Color,Pete Jones,31,91,18,597,Aidan Quinn,954,119841,159881.4835,Drama,Brian Dennehy,Stolen Summer ,2419,3901,Bonnie Hunt,1,catholic|catholicism|rabbi|school|summer,http://www.imdb.com/title/tt0286162/?ref_=fn_tt_tt_1,55,English,USA,PG,1500000,2001170.094,2002,767,6.5,1.85,304,1
Color,Mark Brown,14,90,7,424,Monica Calhoun,890,92362,113505.0002,Comedy|Drama,Vivica A. Fox,The Salon ,444,3138,Garrett Morris,7,,http://www.imdb.com/title/tt0436742/?ref_=fn_tt_tt_1,5,English,USA,PG-13,1500000,1843371.736,2005,597,4.3,1.85,68,1
Color,James Mottern,46,90,7,711,Joey Lauren Adams,87000,52166,58151.55925,Drama,Jimmy Bennett,Trucker ,2792,89263,Matthew Lawrence,3,cancer|cigarette smoking|hospital|one night stand|trucker,http://www.imdb.com/title/tt1087527/?ref_=fn_tt_tt_1,22,English,USA,R,2000000,2229481.243,2008,781,6.7,2.35,371,1
Color,Christopher McQuarrie,387,130,188,1000,Robert Duvall,10000,80033643,83663486.66,Action|Crime|Mystery|Thriller,Tom Cruise,Jack Reacher ,226583,16385,David Oyelowo,2,coma|mysterious villain|police chase|shooting range|sniper,http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1,448,English,USA,PG-13,60000000,62721238.36,2012,3000,7,2.35,38000,1
Color,Steve Buscemi,43,95,12000,636,Debi Mazar,12000,695229,1063478.818,Comedy|Drama,Steve Buscemi,Trees Lounge ,11369,14420,Carol Kane,1,alcoholic drink|bar|drink|drinking|drunk,http://www.imdb.com/title/tt0117958/?ref_=fn_tt_tt_1,65,English,USA,R,1300000,1988585.723,1996,680,7.2,1.85,872,1
Color,Ham Tran,15,135,5,5,Kieu Chinh,51,638951,760678.1382,Drama,Long Nguyen,Journey from the Fall ,775,83,Cat Ly,2,1970s|1980s|nonlinear timeline|rescue|vietnam war,http://www.imdb.com/title/tt0433398/?ref_=fn_tt_tt_1,19,Vietnamese,USA,R,1592000,1895293.373,2006,24,7.4,1.85,100,1
Color,Rich Cowan,14,105,7,548,Karen Allen,2000,609042,877397.0186,Drama,Eric Dane,The Basket ,449,3475,Peter Coyote,2,basketball|german immigrant|opera|two word title|war orphan,http://www.imdb.com/title/tt0190255/?ref_=fn_tt_tt_1,38,English,USA,PG,1300000,1872803.721,1999,783,6.5,1.85,117,1
Color,Harold Becker,79,111,17,652,Miko Hughes,13000,32940507,48502774.62,Action|Crime|Drama|Thriller,Bruce Willis,Mercury Rising ,54316,16537,Carrie Preston,1,autistic child|boy|child in danger|fbi|nsa,http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1,127,English,USA,R,60000000,88346134.97,1998,969,6.1,2.35,0,1
Black and White,Jonathan Kesselman,35,87,4,624,Adam Goldberg,2000,19539,25486.39551,Comedy,Judy Greer,The Hebrew Hammer ,4182,6227,Tony Cox,1,blaxploitation|hanukkah|jewish|kwanzaa|santa claus,http://www.imdb.com/title/tt0317640/?ref_=fn_tt_tt_1,53,English,USA,R,1000000,1304385.87,2003,1000,6.2,1.85,3000,
Color,Youssef Delara,16,80,8,183,Jenni Rivera,2000,2833383,2961888.175,Drama|Music,Noel Gugliemi,Filly Brown ,910,2459,Jorge Diaz,1,,http://www.imdb.com/title/tt1869425/?ref_=fn_tt_tt_1,11,English,USA,R,427000,446366.1463,2012,245,5.7,2.35,0,1
Color,Jamie Babbit,99,85,91,849,Clea DuVall,1000,2199853,3169148.373,Comedy|Drama,Natasha Lyonne,But I'm a Cheerleader ,19986,4289,Eddie Cibrian,1,cheerleader|gay|homosexual|lesbian|lesbian relationship,http://www.imdb.com/title/tt0179116/?ref_=fn_tt_tt_1,186,English,USA,R,1200000,1728741.897,1999,1000,6.6,1.85,0,1
Color,David Boyd,10,113,29,449,Drew Waters,890,2859955,2946506.092,Drama|Sport,Vivica A. Fox,Home Run ,2417,2681,Scott Elrod,2,addiction|alcoholic|baseball|car accident|reference to god,http://www.imdb.com/title/tt2051894/?ref_=fn_tt_tt_1,32,English,USA,PG-13,1200000,1236315.715,2013,848,6,2.35,0,1
